Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Victor Justice,410,714.0,Einhorn,74,389.0,K,325.0,T5,2,5,4,2,-10.10%,10.10%,0,0,168,14,3,MIN,ARI,K,K,,1
Tsar Zaar,274,12.0,Pablo Sanchez,120,449.0,LGO,437.0,B5,0,0,4,2,-0.67%,0.67%,0,0,169,14,3,ARI,MIN,LGO,LGO,,1
Brent Royal,2078,212.0,Pablo Sanchez,120,817.0,K,395.0,B5,1,0,4,2,-0.64%,0.64%,0,0,169,14,3,ARI,MIN,K,K,,1
I.M. Organic,2132,,Pablo Sanchez,120,,Auto K,,B5,2,0,4,2,-0.51%,0.51%,0,0,169,14,3,ARI,MIN,Auto K,Auto K,,9
Tater Tits,4,320.0,Syd Kidd,3,666.0,K,346.0,T6,0,0,4,2,-3.81%,3.81%,0,0,170,14,3,MIN,ARI,K,K,,1
Jack Marnette,213,418.0,Syd Kidd,3,185.0,FO,233.0,T6,1,0,4,2,-2.88%,2.88%,0,0,170,14,3,MIN,ARI,FO,FO,,1
Shiny Tenson,2124,919.0,Syd Kidd,3,399.0,LGO,480.0,T6,2,0,4,2,-1.67%,1.67%,0,0,170,14,3,MIN,ARI,LGO,LGO,,1
Lane Drew,190,369.0,Darth Vader,336,112.0,FO,257.0,T1,0,0,0,0,-2.51%,2.51%,0,0,171,15,3,TOR,PIT,FO,FO,,1
Graham Grams,400,358.0,Darth Vader,336,332.0,3B,26.0,T1,1,0,0,0,7.86%,-7.86%,0,0,171,15,3,TOR,PIT,3B,3B,,1
Quentin Adams,397,578.0,Darth Vader,336,154.0,PO,424.0,T1,1,3,0,0,-6.88%,6.88%,0,0,171,15,3,TOR,PIT,PO,PO,,1
Burt Maclin,2101,811.0,Darth Vader,336,446.0,K,365.0,T1,2,3,0,0,-4.92%,4.92%,0,0,171,15,3,TOR,PIT,K,K,,1
Cook Froster,2033,725.0,S.A.R. Dinka,395,734.0,3B,9.0,B1,0,0,0,0,9.82%,-9.82%,0,1,172,15,3,PIT,TOR,3B,3B,,1
Baxter Payne,2021,919.0,S.A.R. Dinka,395,537.0,RGO,382.0,B1,0,3,0,0,0.00%,0.00%,1,0,172,15,3,PIT,TOR,RGO,RGO,,1
Johnny Hopkins,2070,353.0,S.A.R. Dinka,395,212.0,BB,141.0,B1,1,0,1,0,1.59%,-1.59%,0,0,172,15,3,PIT,TOR,BB,BB,,1
Jameson Poe,310,462.0,S.A.R. Dinka,395,317.0,BB,145.0,B1,1,1,1,0,3.13%,-3.13%,0,0,172,15,3,PIT,TOR,BB,BB,,1
Darth Vader,336,657.0,S.A.R. Dinka,395,111.0,DP,454.0,B1,1,4,1,0,-7.96%,7.96%,0,0,172,15,3,PIT,TOR,LGO,LGO,,1
Mike Honcho,445,506.0,Darth Vader,336,585.0,1B,79.0,T2,0,0,1,0,3.46%,-3.46%,0,0,173,15,3,TOR,PIT,1B,1B,,1
Daz Reference,2114,372.0,Darth Vader,336,702.0,K,330.0,T2,0,1,1,0,-3.57%,3.57%,0,0,173,15,3,TOR,PIT,K,K,,1
Thomas Berry,446,510.0,Darth Vader,336,432.0,1B,78.0,T2,1,1,1,0,5.05%,-5.05%,0,0,173,15,3,TOR,PIT,1B,1B,,1
Ziggy Ceder,56,639.0,Darth Vader,336,206.0,DP,433.0,T2,1,4,1,0,-12.36%,12.36%,0,0,173,15,3,TOR,PIT,LGO,LGO,,1
Jimmy Johns,303,333.0,S.A.R. Dinka,395,932.0,LGO,401.0,B2,0,0,1,0,-2.00%,2.00%,0,0,174,15,3,PIT,TOR,LGO,LGO,,1
Lance Lummox,314,610.0,S.A.R. Dinka,395,500.0,1B,110.0,B2,1,0,1,0,1.78%,-1.78%,0,0,174,15,3,PIT,TOR,1B,1B,,1
Mike Anderson,2073,387.0,S.A.R. Dinka,395,14.0,DP,373.0,B2,1,1,1,0,-5.17%,5.17%,0,0,174,15,3,PIT,TOR,LGO,LGO,,1
