G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,0.75,1.0,0.5,0.25,,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.25,0.75,0.34498819794618596,0.36119999999999997,0.0,3.0,1B,S3,119,HOU,False,HOU,0.04934884809116642
13.0,31.0,28.0,8.0,3.0,4.0,3.0,0.0,1.0,14.0,3.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,0.2857142857142857,0.3548387096774194,0.5,0.8548387096774194,0.2142857142857143,0.3684210526315789,1.0,0.03225806451612903,0.25806451612903225,0.0967741935483871,0.5833333333333334,0.4166666666666667,1.4,226.6969696969697,0.3548387096774194,0.5,0.14564283799734687,0.07509999999999997,7.0,5.0,BN,S3,120,HOU,False,HOU,0.1296520030979803
12.0,29.0,25.0,5.0,5.0,3.0,1.0,0.0,1.0,9.0,4.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,0.2,0.3103448275862069,0.36,0.670344827586207,0.15999999999999998,0.21052631578947367,0.5,0.034482758620689655,0.1724137931034483,0.13793103448275862,0.5333333333333333,0.4666666666666667,1.1428571428571428,290.7096774193548,0.3103448275862069,0.36,-1.4412120613656163,-0.32459999999999994,8.0,7.0,S,S3,121,2TM,False,HOU,-0.03645850098658994
8.0,18.0,16.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,4.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1875,0.2777777777777778,0.4375,0.7152777777777778,0.25,0.2,0.0,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.5,0.5,1.0,293.6842105263158,0.2777777777777778,0.4375,-0.5490215652836278,-0.2693,4.0,4.0,S,S3,121,CHC,True,CHC,0.011922970806102417
4.0,11.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.5858585858585859,0.0,0.2222222222222222,1.0,0.0,0.0,0.18181818181818182,0.5714285714285714,0.42857142857142855,1.3333333333333333,286.0,0.36363636363636365,0.2222222222222222,-0.8921904960819882,-0.05530000000000004,4.0,3.0,S,S3,121,HOU,True,HOU,-0.04838147179269231
16.0,40.0,38.0,10.0,9.0,1.0,6.0,1.0,2.0,24.0,6.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,0.0,0.2631578947368421,0.3,0.631578947368421,0.9315789473684211,0.3684210526315789,0.34782608695652173,1.0,0.05,0.325,0.05,0.4,0.6,0.6666666666666666,225.0731707317073,0.3,0.631578947368421,0.2537882670912157,-0.15900000000000003,6.0,9.0,XB,S3,122,HOU,False,HOU,0.1738791096745998
4.0,8.0,7.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5,1.0,1.5,0.5714285714285714,0.4,,0.125,0.125,0.125,0.6666666666666666,0.3333333333333333,2.0,195.25,0.5,1.0,0.8065898007725296,0.0921,2.0,1.0,BN,S3,123,2TM,False,HOU,0.1103590366703486
1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,3.5,1.5,1.0,,0.5,0.0,0.0,,,,58.0,1.0,2.5,1.2117735854632135,0.1079,0.0,0.0,BN,S3,123,TOR,True,TOR,0.12860237269459524
3.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.2,0.25,,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,241.0,0.3333333333333333,0.4,-0.40518378469068395,-0.01579999999999999,2.0,1.0,BN,S3,123,HOU,True,HOU,-0.018243336024246666
15.0,41.0,36.0,7.0,5.0,1.0,3.0,1.0,2.0,18.0,5.0,5.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,9.0,3.0,0.0,0.19444444444444445,0.2926829268292683,0.5,0.7926829268292683,0.3055555555555556,0.2,0.6666666666666666,0.04878048780487805,0.21951219512195122,0.12195121951219512,0.4,0.6,0.6666666666666666,252.23809523809524,0.2926829268292683,0.5,-2.0729907863998576,-0.16799999999999998,8.0,12.0,BP,S3,124,HOU,False,HOU,-0.05508628860037059
6.0,11.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.3,0.36363636363636365,0.5,0.8636363636363636,0.2,0.375,0.0,0.0,0.18181818181818182,0.09090909090909091,0.6,0.4,1.5,234.45454545454547,0.36363636363636365,0.5,-0.4698071714025813,-0.5154,3.0,2.0,BP,S3,125,HOU,False,HOU,-0.006143139324751623
11.0,26.0,23.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.17391304347826086,0.2692307692307692,0.21739130434782608,0.4866220735785953,0.043478260869565216,0.25,0.5,0.0,0.2692307692307692,0.11538461538461539,0.3333333333333333,0.6666666666666666,0.5,284.18518518518516,0.2692307692307692,0.21739130434782608,-2.7859205861947816,-0.6169999999999999,4.0,8.0,SM,S3,126,HOU,False,HOU,-0.18206687469191732
3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,,258.6666666666667,0.3333333333333333,0.0,-0.2941432759322726,-0.056,1.0,0.0,EN,S3,127,KCR,False,KCR,-0.01827680637081639
2.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.75,1.35,0.25,0.6666666666666666,0.0,0.0,0.2,0.2,0.0,1.0,0.0,244.16666666666666,0.6,0.75,0.5614828677437878,-0.025300000000000003,0.0,1.0,BC,S3,128,CLE,False,CLE,0.07471082214506355
1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,287.6666666666667,0.3333333333333333,0.0,-0.2288683101487327,0.009900000000000004,1.0,1.0,XB,S3,129,KCR,False,KCR,-0.011749309792462406
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,257.0,0.0,0.0,-0.4803921568627451,-0.2345,0.0,1.0,1B,S3,131,KCR,False,KCR,-0.044326708612137555
11.0,28.0,21.0,5.0,6.0,3.0,1.0,1.0,0.0,8.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,0.23809523809523808,0.42857142857142855,0.38095238095238093,0.8095238095238095,0.14285714285714285,0.2777777777777778,,0.0,0.10714285714285714,0.25,0.38461538461538464,0.6153846153846154,0.625,226.44444444444446,0.42857142857142855,0.38095238095238093,1.7845511373950023,0.26739999999999997,5.0,8.0,WC,S3,132,KCR,False,KCR,0.28240531181533496
14.0,31.0,25.0,4.0,5.0,1.0,0.0,0.0,3.0,13.0,8.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,0.0,0.0,0.16,0.25806451612903225,0.52,0.7780645161290323,0.36,0.06666666666666667,,0.0967741935483871,0.2903225806451613,0.12903225806451613,0.6428571428571429,0.35714285714285715,1.8,276.1333333333333,0.25806451612903225,0.52,1.7712603156823594,-0.5569999999999999,9.0,5.0,HK,S3,133,KCR,False,KCR,0.29221375086648155
12.0,29.0,27.0,8.0,8.0,0.0,2.0,2.0,4.0,26.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,1.0,0.0,0.2962962962962963,0.3448275862068966,0.9629629629629629,1.3077905491698596,0.6666666666666666,0.21052631578947367,,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.8666666666666667,0.13333333333333333,6.5,229.10714285714286,0.3448275862068966,0.9629629629629629,2.7601583506397422,-0.014500000000000006,13.0,2.0,MH,S3,134,KCR,False,KCR,0.38367854021394593
12.0,30.0,26.0,7.0,6.0,1.0,3.0,0.0,3.0,19.0,9.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.2692307692307692,0.36666666666666664,0.7307692307692307,1.0974358974358973,0.4615384615384615,0.3076923076923077,0.0,0.1,0.3333333333333333,0.13333333333333333,0.5555555555555556,0.4444444444444444,1.25,247.93548387096774,0.36666666666666664,0.7307692307692307,5.191839112488076,0.10990000000000008,5.0,4.0,XB,S3,135,KCR,False,KCR,0.6305591234729162
12.0,37.0,33.0,16.0,11.0,4.0,7.0,1.0,4.0,37.0,10.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,3.0,0.0,0.48484848484848486,0.4864864864864865,1.121212121212121,1.6076986076986075,0.6363636363636362,0.4444444444444444,1.0,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.26666666666666666,0.7333333333333333,0.36363636363636365,204.55263157894737,0.4864864864864865,1.121212121212121,8.188301286522162,0.34509999999999996,4.0,11.0,S,S3,136,KCR,False,KCR,0.9561928903952834
9.0,23.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0.05,0.17391304347826086,0.1,0.27391304347826084,0.05,0.08333333333333333,,0.0,0.34782608695652173,0.13043478260869565,0.18181818181818182,0.8181818181818182,0.2222222222222222,275.7826086956522,0.17391304347826086,0.1,-4.205942366682521,-0.5525,2.0,9.0,S,S3,137,KCR,False,KCR,-0.33520657396310216
12.0,33.0,32.0,13.0,6.0,2.0,7.0,3.0,1.0,29.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.40625,0.42424242424242425,0.90625,1.3304924242424243,0.5,0.5,,0.030303030303030304,0.21212121212121213,0.030303030303030304,0.5,0.5,1.0,228.15151515151516,0.42424242424242425,0.90625,5.4126066818352125,0.9413,6.0,6.0,S,S3,138,KCR,False,KCR,0.6637734016300408
13.0,33.0,27.0,13.0,13.0,5.0,4.0,1.0,3.0,28.0,8.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.48148148148148145,0.5757575757575758,1.037037037037037,1.612794612794613,0.5555555555555556,0.5555555555555556,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.625,0.375,1.6666666666666667,212.96969696969697,0.5757575757575758,1.037037037037037,7.1377792653159515,0.5762999999999999,5.0,3.0,BP,S3,139,KCR,False,KCR,0.8362906599781146
12.0,32.0,27.0,13.0,13.0,2.0,3.0,3.0,5.0,37.0,12.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,0.0,0.48148148148148145,0.5625,1.3703703703703705,1.9328703703703705,0.8888888888888891,0.4,1.0,0.15625,0.0625,0.15625,0.4166666666666667,0.5833333333333334,0.7142857142857143,190.93548387096774,0.5625,1.3703703703703705,9.108130814360578,1.0658999999999998,5.0,7.0,EN,S3,140,KCR,False,KCR,1.0296133078084404
11.0,29.0,24.0,5.0,5.0,1.0,0.0,2.0,2.0,15.0,5.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.20833333333333334,0.3448275862068966,0.625,0.9698275862068966,0.41666666666666663,0.1875,1.0,0.06896551724137931,0.20689655172413793,0.1724137931034483,0.5384615384615384,0.46153846153846156,1.1666666666666667,234.8125,0.3448275862068966,0.625,1.4136567055737415,0.10350000000000004,7.0,6.0,XB,S3,141,KCR,False,KCR,0.24902837570734584
13.0,26.0,23.0,4.0,3.0,1.0,0.0,1.0,2.0,12.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.17391304347826086,0.23076923076923078,0.5217391304347826,0.7525083612040133,0.34782608695652173,0.125,,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.35714285714285715,0.6428571428571429,0.5555555555555556,248.04,0.23076923076923078,0.5217391304347826,1.1194869344514695,-0.023200000000000026,5.0,9.0,TT,S3,142,2TM,False,KCR,0.20847387737270778
12.0,23.0,20.0,3.0,3.0,0.0,0.0,1.0,2.0,11.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,0.15,0.21739130434782608,0.55,0.7673913043478261,0.4,0.07692307692307693,,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.4166666666666667,0.5833333333333334,0.7142857142857143,259.04545454545456,0.21739130434782608,0.55,1.7134688677758512,-0.1796,5.0,7.0,TT,S3,142,PHI,True,PHI,0.2567345494827351
1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,0.0,167.33333333333334,0.3333333333333333,0.3333333333333333,-0.5939819333243811,0.15639999999999998,0.0,2.0,TT,S3,142,KCR,True,KCR,-0.04826067211002725
10.0,21.0,17.0,4.0,3.0,1.0,1.0,1.0,1.0,10.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.23529411764705882,0.3333333333333333,0.5882352941176471,0.9215686274509804,0.35294117647058826,0.2727272727272727,,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.125,0.875,0.14285714285714285,246.15,0.3333333333333333,0.5882352941176471,0.41925085312184407,0.1236,1.0,7.0,S,S3,143,KCR,False,KCR,0.11988773386906046
12.0,32.0,29.0,7.0,5.0,0.0,2.0,1.0,4.0,23.0,12.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.2413793103448276,0.25,0.7931034482758621,1.043103448275862,0.5517241379310345,0.21428571428571427,,0.125,0.40625,0.03125,0.0,1.0,0.0,229.875,0.25,0.7931034482758621,2.5742908643718794,-0.1494999999999999,0.0,11.0,TT,S3,144,KCR,False,KCR,0.3762293128095705
9.0,23.0,18.0,5.0,4.0,3.0,1.0,0.0,1.0,9.0,1.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.2777777777777778,0.43478260869565216,0.5,0.9347826086956521,0.2222222222222222,0.36363636363636365,1.0,0.043478260869565216,0.2608695652173913,0.21739130434782608,0.14285714285714285,0.8571428571428571,0.16666666666666666,199.375,0.43478260869565216,0.5,0.6657263791447929,0.13490000000000002,1.0,6.0,BP,S3,145,KCR,False,KCR,0.15196030061962926
10.0,24.0,22.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.13636363636363635,0.20833333333333334,0.2727272727272727,0.4810606060606061,0.13636363636363635,0.2,0.5,0.041666666666666664,0.4583333333333333,0.08333333333333333,0.375,0.625,0.6,283.2083333333333,0.20833333333333334,0.2727272727272727,-3.4413029420147154,-0.2544,3.0,5.0,XB,S3,146,2TM,False,KCR,-0.25503012442218465
6.0,14.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.15384615384615385,0.21428571428571427,0.15384615384615385,0.36813186813186816,0.0,0.2857142857142857,0.5,0.0,0.42857142857142855,0.07142857142857142,0.4,0.6,0.6666666666666666,269.4,0.21428571428571427,0.15384615384615385,-2.9574226910578565,-0.26369999999999993,2.0,3.0,XB,S3,146,MIA,True,MIA,-0.2437671700678683
4.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1111111111111111,0.2,0.4444444444444444,0.6444444444444444,0.3333333333333333,0.0,,0.1,0.5,0.1,0.3333333333333333,0.6666666666666666,0.5,306.22222222222223,0.2,0.4444444444444444,-0.48388025095685805,0.009299999999999973,1.0,2.0,XB,S3,146,KCR,True,KCR,-0.011262954354316252
3.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,2.25,3.0,1.5,0.5,,0.5,0.0,0.0,1.0,0.0,,158.25,0.75,2.25,2.023109424929513,0.42190000000000005,1.0,0.0,EN,S3,147,LAA,False,LAA,0.2171609707894991
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,189.66666666666666,0.3333333333333333,0.3333333333333333,-0.4216186252771619,-0.095,0.0,1.0,1B,S3,149,LAA,False,LAA,-0.031024341305305327
15.0,38.0,28.0,10.0,5.0,6.0,2.0,1.0,1.0,17.0,3.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.35714285714285715,0.5135135135135135,0.6071428571428571,1.1206563706563706,0.24999999999999994,0.4090909090909091,,0.02631578947368421,0.13157894736842105,0.23684210526315788,0.46153846153846156,0.5384615384615384,0.8571428571428571,211.69444444444446,0.5135135135135135,0.6071428571428571,1.0167949799856313,0.2901,6.0,7.0,BC,S3,151,LAA,False,LAA,0.2427547668157674
13.0,33.0,31.0,9.0,3.0,7.0,2.0,0.0,0.0,11.0,3.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,0.2903225806451613,0.30303030303030304,0.3548387096774194,0.6578690127077225,0.06451612903225806,0.391304347826087,0.0,0.0,0.2727272727272727,0.030303030303030304,0.42857142857142855,0.5714285714285714,0.75,257.9117647058824,0.30303030303030304,0.3548387096774194,-3.1342971964175117,-0.15230000000000002,6.0,8.0,BP,S3,152,LAA,False,LAA,-0.19091698619523165
7.0,19.0,17.0,4.0,4.0,3.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.23529411764705882,0.3157894736842105,0.4117647058823529,0.7275541795665634,0.1764705882352941,0.3,,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.5714285714285714,0.42857142857142855,1.3333333333333333,272.0,0.3157894736842105,0.4117647058823529,-0.5649237067916664,0.09509999999999999,4.0,3.0,S,S3,153,LAA,False,LAA,0.014045263729435509
10.0,25.0,23.0,8.0,5.0,4.0,4.0,0.0,0.0,12.0,1.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.34782608695652173,0.4,0.5217391304347826,0.9217391304347826,0.17391304347826086,0.4444444444444444,0.6666666666666666,0.0,0.2,0.08,0.2,0.8,0.25,216.96428571428572,0.4,0.5217391304347826,-0.5182556603024793,-0.08919999999999997,2.0,8.0,BC,S3,154,LAA,False,LAA,0.04098711082317595
8.0,20.0,18.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.5833333333333333,0.16666666666666666,0.14285714285714285,,0.05,0.15,0.1,0.5833333333333334,0.4166666666666667,1.4,298.35,0.25,0.3333333333333333,0.14384156148988428,-0.15360000000000001,7.0,5.0,BC,S3,155,LAA,False,LAA,0.08863429763172753
13.0,39.0,37.0,11.0,4.0,5.0,6.0,0.0,0.0,17.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,12.0,1.0,0.0,0.2972972972972973,0.3076923076923077,0.4594594594594595,0.7671517671517671,0.16216216216216217,0.3235294117647059,,0.0,0.10256410256410256,0.02564102564102564,0.391304347826087,0.6086956521739131,0.6428571428571429,233.12820512820514,0.3076923076923077,0.4594594594594595,-3.48709477177219,-0.7761,9.0,14.0,BC,S3,156,LAA,False,LAA,-0.20392170128587775
13.0,33.0,29.0,10.0,9.0,4.0,3.0,0.0,3.0,22.0,8.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.3448275862068966,0.42424242424242425,0.7586206896551724,1.1828631138975967,0.4137931034482758,0.3888888888888889,0.0,0.09090909090909091,0.24242424242424243,0.12121212121212122,0.5454545454545454,0.45454545454545453,1.2,235.12121212121212,0.42424242424242425,0.7586206896551724,3.824011848000039,0.4308,6.0,5.0,BN,S3,157,LAA,False,LAA,0.5049139182465234
16.0,42.0,37.0,14.0,10.0,2.0,5.0,1.0,6.0,39.0,17.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,8.0,0.0,0.0,0.3783783783783784,0.42857142857142855,1.054054054054054,1.4826254826254825,0.6756756756756755,0.32,,0.14285714285714285,0.16666666666666666,0.09523809523809523,0.47058823529411764,0.5294117647058824,0.8888888888888888,199.35714285714286,0.42857142857142855,1.054054054054054,13.230532888265795,1.0126000000000002,8.0,9.0,BP,S3,158,LAA,False,LAA,1.4789785859403317
15.0,42.0,38.0,11.0,5.0,4.0,2.0,3.0,2.0,25.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,11.0,3.0,0.0,0.2894736842105263,0.3333333333333333,0.6578947368421053,0.9912280701754386,0.368421052631579,0.3,,0.047619047619047616,0.16666666666666666,0.07142857142857142,0.2857142857142857,0.7142857142857143,0.4,229.6904761904762,0.3333333333333333,0.6578947368421053,3.2637112723628876,0.16930000000000006,6.0,15.0,S,S3,159,LAA,False,LAA,0.4822964243500409
12.0,34.0,27.0,6.0,5.0,4.0,2.0,0.0,0.0,8.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,9.0,1.0,0.0,0.2222222222222222,0.3235294117647059,0.2962962962962963,0.6198257080610021,0.07407407407407407,0.23076923076923078,,0.0,0.08823529411764706,0.14705882352941177,0.4,0.6,0.6666666666666666,244.3235294117647,0.3235294117647059,0.2962962962962963,-1.1246156642416008,-0.12069999999999997,8.0,12.0,1B,S3,160,LAA,False,LAA,0.013763674096496393
12.0,35.0,34.0,6.0,4.0,1.0,3.0,0.0,2.0,15.0,7.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,5.0,0.0,0.17647058823529413,0.2,0.4411764705882353,0.6411764705882352,0.2647058823529411,0.19047619047619047,,0.05714285714285714,0.3142857142857143,0.02857142857142857,0.5882352941176471,0.4117647058823529,1.4285714285714286,283.0285714285714,0.2,0.4411764705882353,0.6206209322386116,-0.023100000000000093,10.0,7.0,XB,S3,161,LAA,False,LAA,0.1919998408186546
13.0,35.0,28.0,8.0,7.0,2.0,3.0,0.0,3.0,20.0,6.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,4.0,1.0,0.0,0.2857142857142857,0.4,0.7142857142857143,1.1142857142857143,0.4285714285714286,0.23809523809523808,0.0,0.08571428571428572,0.14285714285714285,0.17142857142857143,0.625,0.375,1.6666666666666667,255.08333333333334,0.4,0.7142857142857143,0.402955320934016,-0.3094000000000001,10.0,6.0,BC,S3,162,LAA,False,LAA,0.17023327968819504
6.0,13.0,12.0,5.0,2.0,1.0,3.0,0.0,1.0,11.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.46153846153846156,0.9166666666666666,1.3782051282051282,0.49999999999999994,0.5,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.75,0.25,3.0,225.35714285714286,0.46153846153846156,0.9166666666666666,-0.9352768947604226,-0.14859999999999995,3.0,1.0,XB,S3,163,LAD,False,LAD,-0.04526509751226185
2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,,0.2,0.4,0.0,0.0,1.0,0.0,223.2,0.2,0.8,-0.8218774087295821,-0.4174,0.0,2.0,EN,S3,165,LAD,False,LAD,-0.06362520550227344
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0,-0.1886641605337005,0.0,0.0,1.0,1B,S3,167,LAD,False,LAD,-0.015153908979233095
16.0,50.0,45.0,20.0,10.0,8.0,8.0,0.0,4.0,40.0,12.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,9.0,2.0,0.0,0.4444444444444444,0.48,0.8888888888888888,1.3688888888888888,0.4444444444444444,0.43243243243243246,,0.08,0.1,0.08,0.42857142857142855,0.5714285714285714,0.75,201.85416666666666,0.48,0.8888888888888888,6.901914953744966,0.6806999999999999,9.0,12.0,BN,S3,168,LAD,False,LAD,0.8758168490813445
